|ID|translation
5298|ID_18128240084964|{'dyu': 'Sariya le.', 'fr': 'C’est le règlement.'}
5299|ID_17760416.10855|"{'dyu': ""K'a to fan ma."", 'fr': 'Quant à l’œuf !…'}"
5300|ID_18248932086118|{'dyu': 'Klisi ka bonda.', 'fr': 'Porte de Clichy.'}
5301|ID_19150605108666|{'dyu': 'Pap Diɔp bora ale la.', 'fr': 'Pape Diop lui succède.'}
5302|ID_19624472108719|{'dyu': 'A ye kuma kan dɔw dafa', 'fr': 'Il complète un échange.'}
5303|ID_19701707087725|{'dyu': 'Duguba', 'fr': 'Sa capitale est Cúcuta.'}
5304|ID_19816608088262|{'dyu': 'Nga Mark Vizie ban na.', 'fr': 'Mais Marc Vigier refuse.'}
5305|ID_17478467108888|{'dyu': 'Nin ye daninkɛla ye', 'fr': 'C’est l’inventaire.'}
5306|ID_18340717108943|{'dyu': 'N tun bi tɔriw kan mɛna', 'fr': 'Tu entendais les grenouilles.'}
5307|ID_17956132089966|{'dyu': 'A ma deli ka kɛ o fɛ ka ye', 'fr': 'Ils n’en ont jamais assez.'}
5308|ID_17366601090498|{'dyu': 'A bi na kɛ i dɔgɔmusomani fɛ', 'fr': 'elle aimerait ta sœur.'}
5309|ID_19052048091068|{'dyu': 'O cɛ to gundo la', 'fr': 'Leur relation reste secrète.'}
5310|ID_19435123091683|{'dyu': 'A bi sɔrɔ dugukolo la.', 'fr': 'Elle est située à de la Terre.'}
5311|ID_19139541109223|{'dyu': 'a le le tugura marx leviɲ na', 'fr': 'Il y succède à Max Lavigne.'}
5312|ID_18916198092765|{'dyu': 'Krevɛn ka sira, Bose .', 'fr': 'Route de Crevin à Bossey'}
5313|ID_18857674.10933|{'dyu': 'N ɲan ti kɔnɔnin nin na.', 'fr': 'Je ne vois pas l’oiseau.'}
5314|ID_17885988093838|{'dyu': 'Nou nou ka sira lo', 'fr': 'La disette faisait des ravages dans les campagnes.'}
5315|ID_19298784094425|"{'dyu': ""ji sira b'a ka mara kɔɔ tigɛ"", 'fr': 'Le Gué traverse la commune.'}"
5316|ID_18513442094968|{'dyu': 'Moris Rɔntɛn , Mɛnzin donda.', 'fr': 'Rue Maurice Rontin, Mézin'}
5317|ID_17337916.10955|"{'dyu': 'Alamusa, sangayɛlɛ lon.', 'fr': ""jeudi de l'Ascension.""}"
5318|ID_18888553096034|"{'dyu': ""Fɔɲɔn tun y'a fiyɛ."", 'fr': 'Le vent avait forci.'}"
5319|ID_17711556096575|{'dyu': 'Ɲan le n kɔrɔta nin lo.', 'fr': 'C’est là que j’ai été élevé…'}
5320|ID_18809254097195|{'dyu': 'Fɔkabako kadi o ye.', 'fr': 'Il leur faut du miracle.'}
5321|ID_18019848097734|{'dyu': 'ayi a dɔ na.', 'fr': 'Non, il est rentré.'}
5322|ID_18899927109827|{'dyu': 'Ka a kan to nan ma.', 'fr': 'S’adressant au lit.'}
5323|ID_18595752098897|{'dyu': 'Karlɔs tun bi dɔnkili la ra ɲanaman.', 'fr': 'Carlos chantait bien.'}
5324|ID_18624306099453|"{'dyu': ""Ɲiningali ma k'i ma ka ye."", 'fr': ""Tu n'es jamais à la question …""}"
5325|ID_17680484099997|{'dyu': 'Kɔrɔsilikɛlaw la so Meyimake .', 'fr': 'Résidence des Gardes à Meymac'}
5326|ID_17355762100533|{'dyu': 'N sigɛn na yɛrɛ yɛrɛ la.', 'fr': 'Tout à fait fatigué.'}
5327|ID_18421587101067|{'dyu': 'An bi dɔgɔni musoman fɛ.', 'fr': 'Nous aimions ta sœur.'}
5328|ID_17436822101599|{'dyu': 'Djoumè lo ya kilé ni yé', 'fr': 'Quelle est la logique ?'}
5329|ID_18548554102128|{'dyu': 'Nilé ya sira kilé ni yé', 'fr': 'Des flibustiers avancent.'}
5330|ID_19635727102738|{'dyu': 'Cartney ka mobili', 'fr': 'Tour de Paul McCartney.'}
5331|ID_19113439110328|{'dyu': 'A ye Kevɛn ladɔnia', 'fr': 'Elle repère Kevin.'}
5332|ID_18046751103823|"{'dyu': ""Ale lo n k'a kɛ."", 'fr': 'Impasse Pitot, Nîmes'}"
5333|ID_17711308104414|{'dyu': 'I bi fɛ ka kuma wa? A ko.', 'fr': 'Veux-tu parler ? dit-il.'}
5334|ID_18059436110496|{'dyu': 'n bi dɔgɔ muso fɛ.', 'fr': 'J’aimai ta sœur.'}
5335|ID_18644212105492|{'dyu': 'Ibi na sega kiulé wa', 'fr': 'Mais tu vas arrêter de crier?!'}
5336|ID_18034517106029|{'dyu': 'Aka chéri bi min', 'fr': 'Votre amant ? Oui.'}
5337|ID_17782934106558|{'dyu': 'A sigé ni lo', 'fr': 'Nasie, sois en repos.'}
5338|ID_18274840107097|{'dyu': 'A ta bi yan', 'fr': 'Donc il fallait la conserver.'}
5339|ID_17318922107628|{'dyu': 'A djati ni lo', 'fr': 'C’est considérable.'}
5340|ID_18181159108236|{'dyu': 'A tɔgɔ ko Andrewi.', 'fr': 'Il s’appelle Andrew.'}
5341|ID_17713924110887|{'dyu': 'Ni aw nana anw be ta.', 'fr': 'Jamais, je le confirme.'}
5342|ID_17995057110942|"{'dyu': ""ka sira nɔgɔya ani kɔni Bali y'a"", 'fr': 'Bon voyage et sans rancune.'}"
5343|ID_17805001110996|"{'dyu': ""n bi n'a taga firansi"", 'fr': 'Je vins en France.'}"
5344|ID_18720039111049|{'dyu': 'A fili la tougouni', 'fr': 'Une erreur de plus.'}
5345|ID_19202287111016|"{'dyu': ""Se beya diman b'o bolo ni fãga t'a ra."", 'fr': 'Elles ont un pouvoir sucrant très faible.'}"
5346|ID_18474891111156|{'dyu': 'Kumakan kelen min tun bi fɔra ale le bi fɔra tuguni.', 'fr': 'Les mêmes propos que devant se répétèrent.'}
5347|ID_19519547112103|{'dyu': 'jugu nunu ti kulon kɛ bagaw ye', 'fr': 'Les ennemis sont donc des personnages non jouables.'}
5348|ID_17332313112633|{'dyu': 'Bô dara bina yèlè fitini', 'fr': 'Ce soir je rirai moins.'}
5349|ID_18580200113164|"{'dyu': ""I b'a lɔn ko i ma barakɛta nɔgɔman ta."", 'fr': 'Tu sais que tu n’as pas choisi un métier facile.'}"
5350|ID_17969548111378|{'dyu': 'A sɔngɔ ka ca kojugu.', 'fr': 'C’est pas trop cher.'}
5351|ID_18408189114316|"{'dyu': ""A b'a kalan."", 'fr': 'Il lit.'}"
5352|ID_18063878114914|{'dyu': 'Samara senkelen bi n fɛ.', 'fr': 'J’ai une paire de chaussons.'}
5353|ID_17689974115484|{'dyu': 'Bonnaz ka sira', 'fr': 'Route de Bonnaz, Fillinges'}
5354|ID_17364523116014|{'dyu': 'A taga bô ni kènè ya ra', 'fr': 'Depuis que je suis de nouveau en bonne santé.'}
5355|ID_18464342116555|{'dyu': 'An kanou le lo', 'fr': 'Nous sommes aimés.'}
5356|ID_18672657117105|"{'dyu': ""Nga o bin'a kɛ k'o minɛ."", 'fr': 'Mais comment font-ils pour les attraper?'}"
5357|ID_19113639117663|"{'dyu': ""Ka to o kan ka albirɛt vorɛt ban n'a vorian ta fɔtaw ma"", 'fr': 'Dans cette situation, Abulurd Harkonnen refusa les ordres de Vorian Atréides.'}"
5358|ID_19089223118343|{'dyu': 'univɛrs min ye kalan ba ye nin bɔra segɔndɛr I bi da mi kɛ ni ale kilara o bi ni sigi I ye fɛn min bɛkɛ I ba ɲagɔ', 'fr': 'La remise de la licence, avec la déclaration des notes, suit la soutenance.'}
5359|ID_19204803.11195|"{'dyu': 'kogo fen miw bɛɛ bɔra afrki tle biɲan fan fɛ', 'fr': ""Ils constituent les derniers chevaux sauvages de l'Est de l'Afrique.""}"
5360|ID_18909754120586|"{'dyu': 'Kounko lo ibi min fora', 'fr': ""«Vive l'Empereur !» cria la gorge du major, malgré son âme raisonneuse.""}"
5361|ID_18000946121516|{'dyu': 'Kulon kɔfɛ, ne ta kɛra keleen keleen', 'fr': 'Après le jeu, il ne leur en restait qu’un seul à chacun.'}
5362|ID_18836018122513|{'dyu': 'a ba yɛrɛdona mu le ra', 'fr': 'Oh ! non, mais de quoi se mêle-t-il ?'}
5363|ID_17332233123445|{'dyu': 'sangolo filanan', 'fr': 'Au second étage.'}
5364|ID_17350100124058|{'dyu': 'Aw ka fɛw san', 'fr': 'Il faut donc baisser les dépenses.'}
5365|ID_17411033124718|"{'dyu': 'A bi n bolo le kan', 'fr': ""c'est à moi de jouer.""}"
5366|ID_19262013125264|{'dyu': 'Aba yèrè gnagamina koni na', 'fr': 'Les débouchés de couloirs sont traités en carreaux blancs biseautés classiques.'}
5367|ID_17444926125808|{'dyu': 'Sanvolo fila nan', 'fr': 'On préfère, par conséquent, le chaos à une clarification que l’on corrigerait ensuite par la loi.'}
5368|ID_19320127126359|"{'dyu': 'A balima tcjè bi état uni', 'fr': ""Son père a une idée fixe et persistante d'immigrer aux États-Unis.""}"
5369|ID_17355373126904|"{'dyu': 'Nbina yèlè a bi na yèlè', 'fr': ""J'ouvrirai, je n'ouvrirai pas, est-ce que vous ouvrirez, qu'est-ce que vous ferez.""}"
5370|ID_18484620127572|{'dyu': 'bon mugan ni kelen', 'fr': 'Vingt et une maisons.'}
5371|ID_17674436112812|{'dyu': 'A bi tin tin na ka ka sara', 'fr': 'Il exige qu’il paye.'}
5372|ID_18015333128669|{'dyu': 'Ko gêlin tè', 'fr': 'Le notaire , se levant.'}
5373|ID_17333623129603|{'dyu': 'Wulumi no n tuguni lo a kɔ', 'fr': 'Le chien que je poursuis.'}
5374|ID_18733803113016|{'dyu': 'Aw yi n dɛmɛ caman.', 'fr': 'Vous m’avez beaucoup aidé.'}
5375|ID_18802428130702|{'dyu': 'Ko mun lo bi kɛ?', 'fr': 'Alors que faire?'}
5376|ID_18879502131244|"{'dyu': ""Sariya lo b'a fɔ."", 'fr': 'C’est la loi qui le dit.'}"
5377|ID_17782856131773|{'dyu': 'Gafe nunu ti galon tigɛ.', 'fr': 'Les livres ne manquent pas.'}
5378|ID_18653079132307|"{'dyu': 'Ko gwɛlɛnma tɛ', 'fr': ""C'est pas dramatique.""}"
5379|ID_17346409132839|{'dyu': 'A kalo saba lo sera ten.', 'fr': 'il y a trois mois.'}
5380|ID_18423143133463|{'dyu': 'Aw tina se ka to.', 'fr': 'Vous ne pourrez pas rester.'}
5381|ID_19551307134002|{'dyu': 'I to ni jagwɛlɛnya ye n facɛ', 'fr': 'Ayez bon courage, mon oncle!'}
5382|ID_17493334134622|"{'dyu': 'Aw bɛn na jumɛ le kan', 'fr': ""Qu'avez-vous décidé ?""}"
5383|ID_18736039135173|{'dyu': 'Nin gafen ni ka di n ye', 'fr': 'J’aime ce livre.'}
5384|ID_17447414135714|{'dyu': 'A kɔni fin tɛ ten', 'fr': 'Merci, monsieur le député.'}
5385|ID_17437663136253|"{'dyu': 'Un dani bra kabi na ko fè', 'fr': ""je suis sûr qu'elle aimera.""}"
5386|ID_17828591136794|{'dyu': 'Aw ye min ye a ra', 'fr': 'Voilà ce que nous proposons.'}
5387|ID_17677188137326|{'dyu': 'Aw bi mule fɛ', 'fr': 'Qu’est-ce que vous voulez ?…'}
5388|ID_18843899137867|{'dyu': 'a ka yɔrɔ bi mi', 'fr': 'Où habitez-vous ?'}
5389|ID_17360937.11384|{'dyu': 'kalan diman', 'fr': 'La principale leçon.'}
5390|ID_18899259113914|{'dyu': 'I ye I bi fɛ ka mule fɔ', 'fr': 'Quoi ? que voulez-vous dire ?…'}
5391|ID_17421702139693|{'dyu': 'I tama cogo kɔrɔsi', 'fr': 'Attention aux marches.'}
5392|ID_17437712114023|"{'dyu': ""Nin kad'aw ye"", 'fr': 'Cela vous plait ?'}"
5393|ID_18603370140752|{'dyu': 'O ti songon môgô la', 'fr': 'Elles ne grognent pas.'}
5394|ID_17350706141286|{'dyu': 'Bercy bi môgô yèlè ma', 'fr': 'Bercy, ça change un homme'}
5395|ID_18343775141825|{'dyu': 'Kofè min kèra', 'fr': 'Après ce qui est arrivé …'}
5396|ID_18910716142375|{'dyu': 'Mara fila ka kalan bow', 'fr': 'L’école de deux communes.'}
5397|ID_17352090142907|{'dyu': 'A bi yan', 'fr': 'elle est là-bas.'}
5398|ID_17759424114344|{'dyu': 'Dia djouma lo bara', 'fr': 'Quel goût a-t-il ?'}
5399|ID_17408983114396|{'dyu': 'A bi se galon tigê râ yèrè', 'fr': 'elle sait très bien mentir.'}
5400|ID_18687221144643|"{'dyu': 'I ka ta min', 'fr': ""T'as pris ça où?""}"
5401|ID_17410207145232|{'dyu': 'A degiumi lo', 'fr': 'Il est vraiment préoccupé.'}
5402|ID_17348365145768|{'dyu': 'A klantchè bi nin nan', 'fr': 'à moitié vivant.'}
5403|ID_17686909146305|{'dyu': 'Aw kanou doña o râ wa?', 'fr': 'Vous avez été aimable ?'}
5404|ID_17357678114684|"{'dyu': 'Um gama bi dimi na', 'fr': ""J'ai une douleur au bras.""}"
5405|ID_17932956147366|{'dyu': 'A tigi sonna saya ma', 'fr': 'L’auteur a préféré le péril.'}
5406|ID_18421740147907|{'dyu': 'Aya sanga filè wa?', 'fr': 'Il essayait de l’acheter?'}
5407|ID_17341399148446|{'dyu': 'Broussi konon mogô', 'fr': 'Les gens de la campagne.'}
5408|ID_18212681149306|{'dyu': 'Ni tchèni kagni wa?', 'fr': 'Monsieur est bien bon…'}
5409|ID_17418719149895|{'dyu': 'Kouma tchama ni dow', 'fr': 'Quelle bavarde !'}
5410|ID_18019209150527|{'dyu': 'Ni bina kè dèmè yé i fè', 'fr': 'Ce serait une aide pour toi.'}
5411|ID_18479083115107|{'dyu': 'A toumbi koulo kèrè na yé', 'fr': 'Il jouait avec elle.'}
5412|ID_17368342151605|{'dyu': 'Un sigê ni lo', 'fr': 'Je suis fatigué.'}
5413|ID_17895346152143|{'dyu': 'Aka kalan yôrô koun tigi ka di aye wa?', 'fr': 'Votre directeur vous plait ?'}
5414|ID_19353787152678|"{'dyu': ""Ko a tun san na ka ban ni Frederik Raspiye ye min tun yi kɔrɔsilila ye min y'a sɔrɔ o ye kɔrɔnlikow kɛ yɔrɔ min."", 'fr': 'En France, cette saison est licenciée par Kazé.'}"
5415|ID_18072019115322|"{'dyu': ""Ko Sikare Higɛt k'a bi Prist ra."", 'fr': 'Square Huguette Bois à Saint-Priest'}"
5416|ID_18071157153758|"{'dyu': 'Ko sira ni yi Arliki Ɛks min bi Viɛne na.', 'fr': ""Rue d'Arliquet, Aixe-sur-Vienne""}"
5417|ID_19846291154308|{'dyu': 'o ko mɔgɔ fɔlɔw le tun mo nuw biɛn ta ka mɔgɔ bon na ye', 'fr': 'Il étudie aussi la composition et le chant avec Jean-Baptiste Moreau.'}
5418|ID_18694065154954|{'dyu': 'komu ko kalan fan nin tun bitogata seli yɔrɔ la', 'fr': 'Monsieur Piron, vous maintenez également votre amendement ? Oui.'}
5419|ID_18602683115551|{'dyu': 'a ba ka boli fɛn magɛn ni pan kurukan ye wa', 'fr': 'Pourchassent-elles votre moyen de transport avec des hélicoptères?'}
5420|ID_18480835156142|"{'dyu': 'Marcellin bi sira yira môgô ra', 'fr': ""Les plus ordinaires détails de toilette ou d'hygiène concernant Marcelin embarrassaient singulièrement son zèle.""}"
5421|ID_17832730156707|{'dyu': 'A toumbi tènè lo konon na', 'fr': 'Il y attendait, le lundi, différents particuliers à qui il avait donné rendez-vous.'}
5422|ID_19591288157253|"{'dyu': ""Ko mɔgɔ minnu bi mɔgɔw kun li k'o siginin lo Zaspɛr."", 'fr': 'Au nord il est limitrophe de l’arrondissement de Verviers en province de Liège.'}"
5423|ID_19962399.11578|"{'dyu': ""Ko sigi yɔrɔ minnu beyi camancɛ ra ko maliyen tun b'o ra."", 'fr': 'Le township est baptisé en référence au comté de Jasper, où il est situé.'}"
5424|ID_18048215115834|"{'dyu': 'Ko Uvruwe ka sira tun be San Tigi ra.', 'fr': ""Route d'Ouvrouer Les Champs à Tigy""}"
5425|ID_19721028158993|{'dyu': 'Ko a tun bi barakɛ kɛlɛ premiye premiye fɔlɔ tun fɔrɔ diyen na Marine na.', 'fr': 'Il a servi pendant la Première Guerre mondiale sous pavillon de la Kaiserliche Marine.'}
5426|ID_19206167159542|{'dyu': 'Ko burusikɔnɔna sigini le Sɛn lɛ Bɛn na.', 'fr': 'Le village est situé dans la reculée de Salins-les-Bains.'}
5427|ID_19192482160083|{'dyu': 'Ko San farala kan jonojona sabu ra a tun sonni tɛ fɔrɔla.', 'fr': 'Chen le rejoint très vite malgré son opposition initiale.'}
5428|ID_19497301160617|{'dyu': 'Ko Itami yi a yɛrɛ kɛ ina fɔ mɔgɔ min ka diyan latigɛ sɔrɔ la a tenyɔngɔw bolo.', 'fr': 'Itami commence à gagner sa vie comme illustrateur de revues.'}
5429|ID_17646112161182|{'dyu': 'Ko sira tan ni fila bi ɛtiɛne ani waa duru ni kɛmɛ ni wolonfila bi Valantine na.', 'fr': 'Chemin de la Croix de Bissy au numéro cent trente-sept'}
5430|ID_19999817116181|{'dyu': 'Ko a yi bi saba don min nɔma tun yi bi naani ye ka taga Andɛrlɔk.', 'fr': 'Il marque trois des quatre buts anderlechtois.'}
5431|ID_18478644162357|{'dyu': 'Ko a laban na a bɛ tun ti se ka bɔ kɛnɛma.', 'fr': 'Enfin, tous n’avaient pas l’air de sortir de camps'}
5432|ID_19713055116291|"{'dyu': ""Ko alu ka jatili dɔ le ko dɔ b'anu fana fɛ ko a ta nin ti tiyɛn ye."", 'fr': ""Sa capitale était la ville actuelle d'Antigua Guatemala puis de Guatemala.""}"
5433|ID_19806554163456|{'dyu': 'Ko a bi se ka kɛ nɔgɔma na Lusiɛn ka fara a kan.', 'fr': 'Les Voissigniauds, ou les Voissantais.'}
5434|ID_18087334163993|"{'dyu': ""Ko nin kama ko fanga dɔ tun y'a kɔrɔta min tun se ra ka taga n'a ye a teriw fɛ."", 'fr': 'Mais déjà une force le soulevait, il se trouvait emporté avec les camarades.'}"
5435|ID_19688850.11646|"{'dyu': ""Ko a beyi yɔrɔ min na ɲamɔgɔya ra k'o ye ka ta kuramanbolo fanfɛ."", 'fr': ""Il est essentiel à l'étanchéité du pont exposé aux intempéries.""}"
5436|ID_18498108165144|"{'dyu': ""K'a furu la Anriɛt min sigi yɔrɔ ben ni lo vɛrnan ma."", 'fr': 'Quoi ! mon maître se rendrait à mes humbles prières ?'}"
5437|ID_19400362116568|"{'dyu': ""Ko tɛmɛni minw lo n'i se ra k'a sɛbɛ o bɛ bɔni lo ɲɔgɔnw ma."", 'fr': 'Toutes les histoires que j’ai pu écrire sont liées.'}"
5438|ID_18081562166217|{'dyu': 'Onhon n dɔgɔni Nin ye ɲanamaya ye', 'fr': 'Oui, mon petit, voilà la vie.'}
5439|ID_19523305166747|{'dyu': 'KO a furula anriɛt ma min sigi yɔrɔ bɛn ni lo vɛrma ra', 'fr': 'Marié à Henriette Fabus de Vernan.'}
5440|ID_18863790116759|{'dyu': 'a gɛrɛfɛ', 'fr': 'Autour d’elle.'}
5441|ID_18971525116815|{'dyu': 'A yi papier sôrô kalan so wèrè la', 'fr': 'Licencié en droit, il est diplômé de l’université de Cambridge.'}
5442|ID_18089968168694|{'dyu': 'A ma son ka yèrè la bila', 'fr': 'IMPASSE DES TOURNESOLS au numéro cinquante-trois'}
5443|ID_17859784169353|{'dyu': 'Ko sira tchama lo', 'fr': 'dix-neuf rue des Cailloys, soixante-dix-huit, sept cents à Conflans-Sainte-Honorine'}
5444|ID_18195370.11699|{'dyu': 'Ko yi môgô wèrè bila boli la', 'fr': 'Rue Jean Lannemajou à Périgueux'}
5445|ID_17946665170447|{'dyu': 'Aka bara kagni', 'fr': 'Ce montant résulte d’un travail détaillé sur les cessions parisiennes et provinciales.'}
5446|ID_19322445117099|"{'dyu': 'Tableau ni bi yan', 'fr': ""Au-dessus, le tableau représente l'Assomption.""}"
5447|ID_19771011171517|"{'dyu': 'A ma djatili kè kossèbê', 'fr': ""Mais c'est sans compter sur la perspicacité de Henry et Sunday.""}"
5448|ID_19734893117206|{'dyu': 'Sira mougan ni saba', 'fr': 'Malheureusement, il arrive dans un entrepôt.'}
5449|ID_18377000172614|{'dyu': 'Ko sira dourou', 'fr': 'cinq rue du Clos des Forges, zéro deux, trois cent dix, Pavant'}
5450|ID_19467552117324|"{'dyu': 'Ka bi aka dôgô a bi tan lé', 'fr': ""Dès son enfance, il marque des dispositions naturelles pour l'art musical.""}"
5451|ID_18593232173792|{'dyu': 'Ko sira tchama bi Valentin na', 'fr': 'douze rue Étienne Oehmichen, vingt-cinq mille sept cents Valentigney'}
5452|ID_18719308174374|{'dyu': 'Olou ka akili na ta yi djoumè yé?', 'fr': 'Très bien ! Quel est l’avis de la commission ? Avis défavorable, monsieur le président.'}
5453|ID_18024618117494|{'dyu': 'Na ngrrè fè', 'fr': 'quatre-vingt-deux rue Belle Rade, cinquante-neuf, deux cent quarante à Dunkerque'}
5454|ID_18968118175475|"{'dyu': 'Francfort ka sigi yorô la', 'fr': ""Robert Garbe pris la fonction de chef de l'atelier central ferroviaire à Francfort-sur-l'Oder.""}"
5455|ID_19261389176007|"{'dyu': 'An bi Sega farakan non gon man', 'fr': ""Il est possible d'y ajouter facilement des plugins.""}"
5456|ID_18057994176531|{'dyu': 'Dow bi galon tigê', 'fr': 'Ce sont vos chiffres ! Nous en avons d’autres !Vous dites des mensonges.'}
5457|ID_18959892117711|{'dyu': 'O fila bè bi koro ta fè', 'fr': 'Tous deux espèrent un succès sans précédent.'}
5458|ID_18653070117765|{'dyu': 'Kobi dougoukolo kilanlan môgô yé', 'fr': 'Les charpentiers hésitent à comploter.'}
5459|ID_18067104178179|{'dyu': 'Ko filakɛri se la depi sirakan bɛ ka jigitigiya ra.', 'fr': 'Le traitement donne donc la clé de l’obstination déraisonnable, d’où un avis favorable.'}
5460|ID_18640955178913|{'dyu': 'Ko a tun yi tɛmɛni kɛ min tɛmɛna ka ta cɛya fanfɛ.', 'fr': 'Il a sans doute fait du tourisme sexuel.'}
5461|ID_19773453179469|"{'dyu': ""Ko o tun y'a yira k'a fɔ ko Danemark kanw ka ɲamɔgɔ le."", 'fr': 'Ils sont les premiers à utiliser des pointes de lance en fer.'}"
5462|ID_18470185118001|{'dyu': 'An kaɲi ka kuman aw fɛ an ka kɛta labanna a kaɲi ka min kɛ sini.', 'fr': 'je vous parlerai du dernier exercice auquel vous devrez vous soumettre demain.'}
5463|ID_17997037180537|{'dyu': 'Kuma bi an balimancɛ Vɛsan bolo.', 'fr': 'La parole est à Monsieur Vincent Rolland.'}
5464|ID_19024351181068|{'dyu': 'Ma don ko ni do', 'fr': 'Les cerques du mâle sont longs et recourbés.'}
5465|ID_17356126181595|{'dyu': 'Obi son bi la tchama', 'fr': 'On met la musique trop fort.'}
5466|ID_17352332182117|{'dyu': 'Soufè anbé tôri kiuma mè', 'fr': 'le soir nous entendions les grenouilles croasser.'}
5467|ID_18057486182644|{'dyu': 'A n bi fila wɛrɛ le kɔnɔ kɔɲɔbo na.', 'fr': 'Ah ! j’attends deux personnes de plus pour la noce.'}
5468|ID_19112864118319|{'dyu': 'kungo kɔnɔ fɛnw ɲinini ani jigɛ minɛn dagalen don', 'fr': 'La chasse et la pêche sont interdites.'}
5469|ID_17611965118373|"{'dyu': ""A toyi a bi n'a fɔ ko wagati dɔ mɛn a kɔfɛ le"", 'fr': ""Laisse-le ! il te le dira tout à l'heure, répondit Marcof.""}"
5470|ID_18834357184394|"{'dyu': ""a bi n'a fɔ a bi fɛɛn dɔw ɲafɔra"", 'fr': 'Tant qu’ils donneront des sous, on laissera couler.'}"
5471|ID_19424710184962|{'dyu': 'a jɛn ni lo Nin jɛnkulu britis amɛricɛn ka ko ye', 'fr': 'Elle appartient au groupe British American Tobacco.'}
5472|ID_19810633185505|{'dyu': 'Yin fedô soro', 'fr': 'Elle trouve un bracelet au sol, qui lui confère des pouvoirs.'}
5473|ID_19024370118605|{'dyu': 'Sigi Yoro bi soro', 'fr': 'Son siège social est situé dans le de Paris.'}
5474|ID_19589334186583|"{'dyu': 'Kouma bi en balima Rolan bolo', 'fr': ""L'avenue Edward-Tuck est une voie publique située dans le de Paris.""}"
5475|ID_18655083187117|{'dyu': 'a ni a bi tagama kaɲɛ', 'fr': 'Et il marche bien?'}
5476|ID_19771053187654|{'dyu': 'a ni a bi tagama kaɲɛ', 'fr': 'Le forage de l’eau minérale préserve les nappes phréatiques de tout assèchement.'}
5477|ID_18139021188192|{'dyu': 'o barila flakɛla nin na', 'fr': 'Le Gouvernement partage cet avis ? Oui, monsieur le président.'}
5478|ID_17305454118882|{'dyu': 'Nin ye KO diima ye an kaɲi ka taga wikɛni na', 'fr': 'C’est un sujet important qui sera pris en compte.'}
5479|ID_18923081118941|{'dyu': 'Ora a ɲɛna tuguni na fɔ lon tɔw', 'fr': 'Là bien !… bon !… encore comme les autres jours…'}
5480|ID_18663393119009|"{'dyu': ""a tagar'o fo ka laɲini k'a bi n'a kibaria diman mɛn"", 'fr': 'Il alla les saluer, promit de donner des nouvelles.'}"
5481|ID_19791242190655|"{'dyu': ""an ta fɛ k'o tɔɔrɔ"", 'fr': 'C’est une manière d’en finir.'}"
5482|ID_19485434119121|{'dyu': 'I ti nimisa i yi fɛn min kɛ Samuɛl?', 'fr': 'Tu ne regrettes pas ce que tu as fait, Samuel?'}
5483|ID_18006205191754|"{'dyu': ""Banakisɛ, o tun bi k'o gama kɔrɔta."", 'fr': '«Les microbes ! …» Elle haussait les épaules.'}"
5484|ID_19106120192303|"{'dyu': 'Nin lu nin bi sɔrɔ dugu dakun na.', 'fr': ""Cette résidence Califale est située à l'Ouest de la ville.""}"
